,epoch,valid_acc,# feature
0,0,27.77777777777778,38
1,1,27.77777777777778,38
2,2,27.77777777777778,38
3,3,27.77777777777778,38
4,4,27.77777777777778,38
5,5,27.77777777777778,38
6,6,27.77777777777778,38
7,7,27.77777777777778,38
8,8,27.77777777777778,38
9,9,27.77777777777778,38
10,10,27.77777777777778,38
11,11,27.77777777777778,38
12,12,27.77777777777778,38
13,13,27.77777777777778,38
14,14,27.77777777777778,38
15,15,27.77777777777778,38
16,16,27.77777777777778,38
17,17,27.77777777777778,38
18,18,27.77777777777778,38
19,19,27.77777777777778,38
20,20,27.77777777777778,38
21,21,27.77777777777778,38
22,22,27.77777777777778,38
23,23,27.77777777777778,38
24,24,27.77777777777778,38
25,25,27.77777777777778,38
26,26,36.111111111111114,38
27,27,41.666666666666664,38
28,28,30.555555555555557,38
29,29,27.77777777777778,38
30,30,63.888888888888886,38
31,31,27.77777777777778,38
32,32,50.0,38
33,33,33.333333333333336,38
34,34,66.66666666666667,38
35,35,50.0,38
36,36,69.44444444444444,38
37,37,69.44444444444444,38
38,38,69.44444444444444,38
39,39,69.44444444444444,38
40,40,69.44444444444444,38
41,41,75.0,38
42,42,69.44444444444444,38
43,43,47.22222222222222,38
44,44,80.55555555555556,38
45,45,86.11111111111111,38
46,46,83.33333333333333,38
47,47,80.55555555555556,38
48,48,69.44444444444444,38
49,49,86.11111111111111,38
50,50,80.55555555555556,38
51,51,77.77777777777777,38
52,52,63.888888888888886,38
53,53,66.66666666666667,38
54,54,72.22222222222223,38
55,55,80.55555555555556,38
56,56,80.55555555555556,38
57,57,75.0,38
58,58,77.77777777777777,38
59,59,83.33333333333333,38
60,60,75.0,38
61,61,77.77777777777777,38
62,62,77.77777777777777,38
63,63,88.88888888888889,38
64,64,77.77777777777777,38
65,65,75.0,38
66,66,88.88888888888889,38
67,67,91.66666666666667,38
68,68,86.11111111111111,38
69,69,86.11111111111111,38
70,70,75.0,38
71,71,63.888888888888886,38
72,72,91.66666666666667,38
73,73,80.55555555555556,38
74,74,77.77777777777777,38
75,75,83.33333333333333,38
76,76,77.77777777777777,38
77,77,77.77777777777777,38
78,78,77.77777777777777,38
79,79,80.55555555555556,38
80,80,86.11111111111111,38
81,81,75.0,37
82,82,86.11111111111111,37
83,83,55.55555555555556,37
84,84,88.88888888888889,37
85,85,66.66666666666667,37
86,86,88.88888888888889,37
87,87,80.55555555555556,37
88,88,80.55555555555556,37
89,89,75.0,36
90,90,77.77777777777777,36
91,91,86.11111111111111,36
92,92,80.55555555555556,34
93,93,86.11111111111111,35
94,94,83.33333333333333,35
95,95,86.11111111111111,34
96,96,94.44444444444444,34
97,97,88.88888888888889,34
98,98,86.11111111111111,34
99,99,91.66666666666667,34
100,100,94.44444444444444,33
101,101,91.66666666666667,33
102,102,83.33333333333333,33
103,103,97.22222222222223,32
104,104,97.22222222222223,32
105,105,88.88888888888889,32
106,106,91.66666666666667,32
107,107,86.11111111111111,32
108,108,97.22222222222223,32
109,109,75.0,32
110,110,77.77777777777777,32
111,111,94.44444444444444,31
112,112,77.77777777777777,31
113,113,88.88888888888889,30
114,114,83.33333333333333,28
115,115,58.333333333333336,28
116,116,61.111111111111114,27
117,117,72.22222222222223,27
118,118,94.44444444444444,28
119,119,77.77777777777777,28
120,120,75.0,28
121,121,80.55555555555556,28
122,122,91.66666666666667,29
123,123,75.0,29
124,124,75.0,27
125,125,88.88888888888889,27
126,126,94.44444444444444,27
127,127,83.33333333333333,27
128,128,86.11111111111111,26
129,129,86.11111111111111,26
130,130,94.44444444444444,25
131,131,91.66666666666667,25
132,132,86.11111111111111,25
133,133,94.44444444444444,25
134,134,80.55555555555556,25
135,135,86.11111111111111,25
136,136,86.11111111111111,25
137,137,86.11111111111111,24
138,138,91.66666666666667,23
139,139,86.11111111111111,22
140,140,86.11111111111111,22
141,141,91.66666666666667,22
142,142,91.66666666666667,22
143,143,94.44444444444444,22
144,144,94.44444444444444,22
145,145,88.88888888888889,21
146,146,91.66666666666667,20
147,147,88.88888888888889,20
148,148,88.88888888888889,20
149,149,86.11111111111111,19
150,150,94.44444444444444,19
151,151,94.44444444444444,19
152,152,97.22222222222223,19
153,153,94.44444444444444,19
154,154,94.44444444444444,19
155,155,94.44444444444444,19
156,156,83.33333333333333,19
157,157,88.88888888888889,19
158,158,94.44444444444444,19
159,159,88.88888888888889,19
160,160,83.33333333333333,20
161,161,97.22222222222223,20
162,162,94.44444444444444,20
163,163,88.88888888888889,20
164,164,91.66666666666667,20
165,165,94.44444444444444,20
166,166,88.88888888888889,20
167,167,80.55555555555556,20
168,168,83.33333333333333,20
169,169,69.44444444444444,20
170,170,83.33333333333333,20
171,171,94.44444444444444,20
172,172,94.44444444444444,20
173,173,86.11111111111111,19
174,174,86.11111111111111,19
175,175,91.66666666666667,20
176,176,94.44444444444444,20
177,177,86.11111111111111,20
178,178,91.66666666666667,20
179,179,86.11111111111111,19
180,180,91.66666666666667,19
181,181,94.44444444444444,19
182,182,94.44444444444444,19
183,183,86.11111111111111,19
184,184,94.44444444444444,19
185,185,94.44444444444444,19
186,186,97.22222222222223,19
187,187,91.66666666666667,19
188,188,80.55555555555556,19
189,189,94.44444444444444,19
190,190,91.66666666666667,19
191,191,94.44444444444444,19
192,192,94.44444444444444,19
193,193,91.66666666666667,19
194,194,91.66666666666667,18
195,195,94.44444444444444,17
196,196,97.22222222222223,17
197,197,94.44444444444444,17
198,198,86.11111111111111,17
199,199,94.44444444444444,17
200,200,94.44444444444444,17
201,201,86.11111111111111,17
202,202,86.11111111111111,16
203,203,94.44444444444444,17
204,204,94.44444444444444,17
205,205,94.44444444444444,16
206,206,94.44444444444444,16
207,207,94.44444444444444,16
208,208,94.44444444444444,16
209,209,94.44444444444444,16
210,210,91.66666666666667,16
211,211,94.44444444444444,16
212,212,94.44444444444444,16
213,213,94.44444444444444,16
214,214,97.22222222222223,16
215,215,97.22222222222223,16
216,216,97.22222222222223,16
217,217,91.66666666666667,16
218,218,91.66666666666667,16
219,219,94.44444444444444,16
220,220,91.66666666666667,16
221,221,94.44444444444444,15
222,222,94.44444444444444,15
223,223,94.44444444444444,15
224,224,94.44444444444444,14
225,225,97.22222222222223,14
226,226,94.44444444444444,14
227,227,94.44444444444444,14
228,228,94.44444444444444,14
229,229,94.44444444444444,14
230,230,94.44444444444444,14
231,231,94.44444444444444,14
232,232,94.44444444444444,14
233,233,97.22222222222223,14
234,234,100.0,14
235,235,91.66666666666667,14
236,236,94.44444444444444,14
237,237,94.44444444444444,14
238,238,94.44444444444444,14
239,239,91.66666666666667,14
240,240,94.44444444444444,14
241,241,94.44444444444444,14
242,242,94.44444444444444,14
243,243,97.22222222222223,13
244,244,97.22222222222223,13
245,245,100.0,12
246,246,94.44444444444444,12
247,247,91.66666666666667,12
248,248,94.44444444444444,12
249,249,94.44444444444444,11
250,250,94.44444444444444,11
251,251,97.22222222222223,11
252,252,100.0,11
253,253,97.22222222222223,11
254,254,94.44444444444444,11
255,255,94.44444444444444,11
256,256,94.44444444444444,11
257,257,91.66666666666667,11
258,258,88.88888888888889,11
259,259,91.66666666666667,11
260,260,94.44444444444444,10
261,261,94.44444444444444,10
262,262,94.44444444444444,10
263,263,100.0,10
264,264,97.22222222222223,10
265,265,97.22222222222223,10
266,266,94.44444444444444,10
267,267,94.44444444444444,10
268,268,94.44444444444444,10
269,269,94.44444444444444,10
270,270,94.44444444444444,10
271,271,94.44444444444444,10
272,272,94.44444444444444,10
273,273,94.44444444444444,10
274,274,94.44444444444444,10
275,275,97.22222222222223,10
276,276,94.44444444444444,10
277,277,94.44444444444444,10
278,278,94.44444444444444,10
279,279,94.44444444444444,10
280,280,94.44444444444444,10
281,281,94.44444444444444,10
282,282,94.44444444444444,10
283,283,97.22222222222223,10
284,284,94.44444444444444,10
285,285,94.44444444444444,10
286,286,94.44444444444444,9
287,287,94.44444444444444,9
288,288,94.44444444444444,9
289,289,94.44444444444444,9
290,290,94.44444444444444,9
291,291,97.22222222222223,9
292,292,97.22222222222223,9
293,293,94.44444444444444,9
294,294,97.22222222222223,9
295,295,97.22222222222223,9
296,296,94.44444444444444,9
297,297,94.44444444444444,9
298,298,94.44444444444444,9
299,299,94.44444444444444,9
300,300,94.44444444444444,9
301,301,94.44444444444444,9
302,302,94.44444444444444,9
303,303,94.44444444444444,9
304,304,94.44444444444444,9
305,305,94.44444444444444,9
306,306,94.44444444444444,9
307,307,94.44444444444444,9
308,308,94.44444444444444,9
309,309,94.44444444444444,9
310,310,94.44444444444444,9
311,311,94.44444444444444,9
312,312,97.22222222222223,9
313,313,94.44444444444444,9
314,314,94.44444444444444,9
315,315,94.44444444444444,9
316,316,94.44444444444444,9
317,317,94.44444444444444,9
318,318,97.22222222222223,9
319,319,94.44444444444444,9
320,320,97.22222222222223,9
321,321,97.22222222222223,9
322,322,94.44444444444444,9
323,323,94.44444444444444,9
324,324,94.44444444444444,9
325,325,94.44444444444444,9
326,326,94.44444444444444,9
327,327,97.22222222222223,9
328,328,94.44444444444444,9
329,329,94.44444444444444,9
330,330,100.0,9
331,331,94.44444444444444,9
332,332,94.44444444444444,9
333,333,97.22222222222223,9
334,334,94.44444444444444,9
335,335,94.44444444444444,9
336,336,94.44444444444444,9
337,337,94.44444444444444,9
338,338,94.44444444444444,9
339,339,94.44444444444444,9
340,340,94.44444444444444,9
341,341,97.22222222222223,9
342,342,97.22222222222223,9
343,343,94.44444444444444,9
344,344,94.44444444444444,9
345,345,94.44444444444444,9
346,346,94.44444444444444,9
347,347,94.44444444444444,9
348,348,94.44444444444444,9
349,349,97.22222222222223,9
350,350,94.44444444444444,9
351,351,94.44444444444444,9
352,352,94.44444444444444,9
353,353,94.44444444444444,8
354,354,94.44444444444444,8
355,355,94.44444444444444,8
356,356,94.44444444444444,8
357,357,94.44444444444444,8
358,358,97.22222222222223,8
359,359,97.22222222222223,8
360,360,94.44444444444444,8
361,361,94.44444444444444,8
362,362,94.44444444444444,8
363,363,94.44444444444444,8
364,364,94.44444444444444,8
365,365,94.44444444444444,8
366,366,94.44444444444444,8
367,367,94.44444444444444,8
368,368,94.44444444444444,8
369,369,94.44444444444444,8
370,370,94.44444444444444,8
371,371,94.44444444444444,8
372,372,94.44444444444444,8
373,373,94.44444444444444,8
374,374,94.44444444444444,8
375,375,94.44444444444444,8
376,376,94.44444444444444,8
377,377,94.44444444444444,8
378,378,94.44444444444444,8
379,379,94.44444444444444,8
380,380,94.44444444444444,8
381,381,97.22222222222223,8
382,382,94.44444444444444,8
383,383,94.44444444444444,8
384,384,94.44444444444444,8
385,385,94.44444444444444,8
386,386,94.44444444444444,8
387,387,94.44444444444444,8
388,388,97.22222222222223,8
389,389,94.44444444444444,8
390,390,94.44444444444444,8
391,391,94.44444444444444,8
392,392,94.44444444444444,8
393,393,94.44444444444444,8
394,394,94.44444444444444,8
395,395,94.44444444444444,8
396,396,94.44444444444444,8
397,397,94.44444444444444,8
398,398,94.44444444444444,8
399,399,94.44444444444444,8
400,400,94.44444444444444,8
401,401,94.44444444444444,8
402,402,94.44444444444444,8
403,403,94.44444444444444,8
404,404,94.44444444444444,8
405,405,94.44444444444444,8
406,406,94.44444444444444,8
407,407,94.44444444444444,8
408,408,94.44444444444444,8
409,409,94.44444444444444,8
410,410,94.44444444444444,8
411,411,97.22222222222223,8
412,412,94.44444444444444,8
413,413,94.44444444444444,8
414,414,94.44444444444444,8
415,415,94.44444444444444,8
416,416,94.44444444444444,8
417,417,94.44444444444444,8
418,418,94.44444444444444,8
419,419,94.44444444444444,8
420,420,94.44444444444444,8
421,421,94.44444444444444,8
422,422,94.44444444444444,8
423,423,94.44444444444444,8
424,424,94.44444444444444,8
425,425,94.44444444444444,8
426,426,94.44444444444444,8
427,427,94.44444444444444,8
428,428,94.44444444444444,8
429,429,94.44444444444444,8
430,430,94.44444444444444,8
431,431,94.44444444444444,8
432,432,94.44444444444444,8
433,433,94.44444444444444,8
434,434,94.44444444444444,8
435,435,94.44444444444444,8
436,436,94.44444444444444,8
437,437,94.44444444444444,8
438,438,94.44444444444444,8
439,439,94.44444444444444,8
440,440,94.44444444444444,8
441,441,94.44444444444444,8
442,442,94.44444444444444,8
443,443,94.44444444444444,8
444,444,94.44444444444444,8
445,445,94.44444444444444,8
446,446,94.44444444444444,8
447,447,94.44444444444444,8
448,448,94.44444444444444,8
449,449,94.44444444444444,8
450,450,94.44444444444444,8
451,451,94.44444444444444,8
452,452,94.44444444444444,8
453,453,94.44444444444444,8
454,454,94.44444444444444,8
455,455,94.44444444444444,8
456,456,94.44444444444444,8
457,457,94.44444444444444,8
458,458,94.44444444444444,8
459,459,94.44444444444444,8
460,460,94.44444444444444,8
461,461,94.44444444444444,8
462,462,94.44444444444444,8
463,463,94.44444444444444,8
464,464,94.44444444444444,8
465,465,94.44444444444444,8
466,466,94.44444444444444,8
467,467,94.44444444444444,8
468,468,94.44444444444444,8
469,469,94.44444444444444,8
470,470,94.44444444444444,8
471,471,94.44444444444444,8
472,472,94.44444444444444,8
473,473,94.44444444444444,8
474,474,94.44444444444444,8
475,475,94.44444444444444,8
476,476,94.44444444444444,8
477,477,94.44444444444444,8
478,478,94.44444444444444,8
479,479,94.44444444444444,8
480,480,94.44444444444444,8
481,481,94.44444444444444,8
482,482,94.44444444444444,8
483,483,94.44444444444444,8
484,484,94.44444444444444,8
485,485,94.44444444444444,8
486,486,94.44444444444444,8
487,487,94.44444444444444,8
488,488,94.44444444444444,8
489,489,94.44444444444444,8
490,490,94.44444444444444,8
491,491,94.44444444444444,8
492,492,94.44444444444444,8
493,493,94.44444444444444,8
494,494,94.44444444444444,8
495,495,94.44444444444444,8
496,496,94.44444444444444,8
497,497,94.44444444444444,8
498,498,94.44444444444444,8
499,499,94.44444444444444,8
500,500,94.44444444444444,8
501,501,94.44444444444444,8
502,502,94.44444444444444,8
503,503,94.44444444444444,8
504,504,94.44444444444444,8
505,505,94.44444444444444,8
506,506,94.44444444444444,8
507,507,94.44444444444444,8
508,508,94.44444444444444,8
509,509,94.44444444444444,8
510,510,94.44444444444444,8
511,511,94.44444444444444,8
512,512,94.44444444444444,8
513,513,94.44444444444444,8
514,514,94.44444444444444,8
515,515,94.44444444444444,8
516,516,94.44444444444444,8
517,517,94.44444444444444,8
518,518,94.44444444444444,8
519,519,94.44444444444444,8
520,520,94.44444444444444,8
521,521,94.44444444444444,8
522,522,94.44444444444444,8
523,523,94.44444444444444,8
524,524,94.44444444444444,8
525,525,94.44444444444444,8
526,526,94.44444444444444,8
527,527,94.44444444444444,8
528,528,94.44444444444444,8
529,529,94.44444444444444,8
530,530,94.44444444444444,8
531,531,94.44444444444444,8
532,532,94.44444444444444,8
533,533,94.44444444444444,8
534,534,94.44444444444444,8
535,535,94.44444444444444,8
536,536,94.44444444444444,8
537,537,94.44444444444444,8
538,538,94.44444444444444,8
539,539,94.44444444444444,8
540,540,94.44444444444444,8
541,541,94.44444444444444,8
542,542,94.44444444444444,8
543,543,94.44444444444444,8
544,544,94.44444444444444,8
545,545,94.44444444444444,8
546,546,94.44444444444444,8
547,547,94.44444444444444,8
548,548,94.44444444444444,8
549,549,94.44444444444444,8
550,550,94.44444444444444,8
551,551,94.44444444444444,8
552,552,94.44444444444444,8
553,553,94.44444444444444,8
554,554,94.44444444444444,8
555,555,94.44444444444444,8
556,556,91.66666666666667,8
557,557,94.44444444444444,8
558,558,94.44444444444444,8
559,559,94.44444444444444,8
560,560,94.44444444444444,8
561,561,94.44444444444444,8
562,562,94.44444444444444,8
563,563,94.44444444444444,8
564,564,94.44444444444444,8
565,565,94.44444444444444,8
566,566,94.44444444444444,8
567,567,94.44444444444444,8
568,568,94.44444444444444,8
569,569,94.44444444444444,8
570,570,94.44444444444444,8
571,571,94.44444444444444,8
572,572,94.44444444444444,8
573,573,94.44444444444444,8
574,574,94.44444444444444,8
575,575,94.44444444444444,8
576,576,94.44444444444444,8
577,577,94.44444444444444,8
578,578,94.44444444444444,8
579,579,94.44444444444444,8
580,580,94.44444444444444,8
581,581,94.44444444444444,8
582,582,94.44444444444444,8
583,583,94.44444444444444,8
584,584,94.44444444444444,8
585,585,94.44444444444444,8
586,586,94.44444444444444,8
587,587,94.44444444444444,8
588,588,94.44444444444444,8
589,589,94.44444444444444,8
590,590,94.44444444444444,8
591,591,94.44444444444444,8
592,592,94.44444444444444,8
593,593,94.44444444444444,8
594,594,94.44444444444444,8
595,595,94.44444444444444,8
596,596,94.44444444444444,8
597,597,94.44444444444444,8
598,598,94.44444444444444,8
599,599,94.44444444444444,8
600,600,94.44444444444444,8
601,601,94.44444444444444,8
602,602,94.44444444444444,8
603,603,94.44444444444444,8
604,604,94.44444444444444,8
605,605,94.44444444444444,8
606,606,94.44444444444444,8
607,607,94.44444444444444,8
608,608,94.44444444444444,8
609,609,94.44444444444444,8
610,610,94.44444444444444,8
611,611,94.44444444444444,8
612,612,94.44444444444444,8
613,613,94.44444444444444,8
614,614,94.44444444444444,8
615,615,94.44444444444444,8
616,616,94.44444444444444,8
617,617,94.44444444444444,8
618,618,94.44444444444444,8
619,619,94.44444444444444,8
620,620,94.44444444444444,8
621,621,94.44444444444444,8
622,622,94.44444444444444,8
623,623,94.44444444444444,8
624,624,94.44444444444444,8
625,625,94.44444444444444,8
626,626,94.44444444444444,8
627,627,94.44444444444444,8
628,628,94.44444444444444,8
629,629,94.44444444444444,8
630,630,94.44444444444444,8
631,631,94.44444444444444,8
632,632,94.44444444444444,8
633,633,94.44444444444444,8
634,634,94.44444444444444,8
635,635,94.44444444444444,8
636,636,94.44444444444444,8
637,637,94.44444444444444,8
638,638,94.44444444444444,8
639,639,94.44444444444444,8
640,640,94.44444444444444,8
641,641,94.44444444444444,8
642,642,94.44444444444444,8
643,643,94.44444444444444,8
644,644,94.44444444444444,8
645,645,94.44444444444444,8
646,646,94.44444444444444,8
647,647,94.44444444444444,8
648,648,94.44444444444444,8
649,649,94.44444444444444,8
650,650,94.44444444444444,8
651,651,94.44444444444444,8
652,652,94.44444444444444,8
653,653,94.44444444444444,8
654,654,94.44444444444444,8
655,655,94.44444444444444,8
656,656,94.44444444444444,8
657,657,94.44444444444444,8
658,658,94.44444444444444,8
659,659,94.44444444444444,8
660,660,94.44444444444444,8
661,661,94.44444444444444,8
662,662,94.44444444444444,8
663,663,94.44444444444444,8
664,664,94.44444444444444,8
665,665,94.44444444444444,8
666,666,94.44444444444444,8
667,667,94.44444444444444,8
668,668,94.44444444444444,8
669,669,94.44444444444444,8
670,670,94.44444444444444,8
671,671,94.44444444444444,8
672,672,94.44444444444444,8
673,673,94.44444444444444,8
674,674,94.44444444444444,8
675,675,94.44444444444444,8
676,676,94.44444444444444,8
677,677,94.44444444444444,8
678,678,94.44444444444444,8
679,679,94.44444444444444,8
680,680,94.44444444444444,8
681,681,94.44444444444444,8
682,682,94.44444444444444,8
683,683,94.44444444444444,8
684,684,94.44444444444444,8
685,685,94.44444444444444,8
686,686,94.44444444444444,8
687,687,94.44444444444444,8
688,688,94.44444444444444,8
689,689,94.44444444444444,8
690,690,94.44444444444444,8
691,691,94.44444444444444,8
692,692,94.44444444444444,8
693,693,94.44444444444444,8
694,694,94.44444444444444,8
695,695,94.44444444444444,8
696,696,94.44444444444444,8
697,697,94.44444444444444,8
698,698,94.44444444444444,8
699,699,94.44444444444444,8
700,700,94.44444444444444,8
701,701,94.44444444444444,8
702,702,94.44444444444444,8
703,703,94.44444444444444,8
704,704,94.44444444444444,8
705,705,94.44444444444444,8
706,706,94.44444444444444,8
707,707,94.44444444444444,8
708,708,94.44444444444444,8
709,709,94.44444444444444,8
710,710,94.44444444444444,8
711,711,94.44444444444444,8
712,712,94.44444444444444,8
713,713,94.44444444444444,8
714,714,94.44444444444444,8
715,715,94.44444444444444,8
716,716,94.44444444444444,8
717,717,94.44444444444444,8
718,718,94.44444444444444,8
719,719,94.44444444444444,8
720,720,94.44444444444444,8
721,721,91.66666666666667,8
722,722,94.44444444444444,8
723,723,94.44444444444444,8
724,724,94.44444444444444,8
725,725,94.44444444444444,8
726,726,94.44444444444444,8
727,727,94.44444444444444,8
728,728,94.44444444444444,8
729,729,94.44444444444444,8
730,730,94.44444444444444,8
731,731,94.44444444444444,8
732,732,94.44444444444444,8
733,733,94.44444444444444,8
734,734,94.44444444444444,8
735,735,94.44444444444444,8
736,736,94.44444444444444,8
737,737,94.44444444444444,8
738,738,94.44444444444444,8
739,739,94.44444444444444,8
740,740,94.44444444444444,8
741,741,94.44444444444444,8
742,742,94.44444444444444,8
743,743,94.44444444444444,8
744,744,94.44444444444444,8
745,745,94.44444444444444,8
746,746,94.44444444444444,8
747,747,94.44444444444444,8
748,748,94.44444444444444,8
749,749,94.44444444444444,8
750,750,94.44444444444444,8
751,751,94.44444444444444,8
752,752,94.44444444444444,8
753,753,94.44444444444444,8
754,754,94.44444444444444,8
755,755,94.44444444444444,8
756,756,94.44444444444444,8
757,757,94.44444444444444,8
758,758,94.44444444444444,8
759,759,94.44444444444444,8
760,760,94.44444444444444,8
761,761,94.44444444444444,8
762,762,94.44444444444444,8
763,763,94.44444444444444,8
764,764,94.44444444444444,8
765,765,94.44444444444444,8
766,766,94.44444444444444,8
767,767,94.44444444444444,8
768,768,94.44444444444444,8
769,769,94.44444444444444,8
770,770,94.44444444444444,8
771,771,94.44444444444444,8
772,772,94.44444444444444,8
773,773,94.44444444444444,8
774,774,94.44444444444444,8
775,775,94.44444444444444,8
776,776,94.44444444444444,8
777,777,94.44444444444444,8
778,778,94.44444444444444,8
779,779,94.44444444444444,8
780,780,94.44444444444444,8
781,781,94.44444444444444,8
782,782,94.44444444444444,8
783,783,94.44444444444444,8
784,784,94.44444444444444,8
785,785,94.44444444444444,8
786,786,94.44444444444444,8
787,787,94.44444444444444,8
788,788,94.44444444444444,8
789,789,94.44444444444444,8
790,790,94.44444444444444,8
791,791,94.44444444444444,8
792,792,94.44444444444444,8
793,793,94.44444444444444,8
794,794,94.44444444444444,8
795,795,94.44444444444444,8
796,796,94.44444444444444,8
797,797,94.44444444444444,8
798,798,94.44444444444444,8
799,799,94.44444444444444,8
800,800,94.44444444444444,8
801,801,94.44444444444444,8
802,802,94.44444444444444,8
803,803,94.44444444444444,8
804,804,94.44444444444444,8
805,805,94.44444444444444,8
806,806,94.44444444444444,8
807,807,94.44444444444444,8
808,808,94.44444444444444,8
809,809,94.44444444444444,8
810,810,94.44444444444444,8
811,811,94.44444444444444,8
812,812,94.44444444444444,8
813,813,94.44444444444444,8
814,814,94.44444444444444,8
815,815,94.44444444444444,8
816,816,94.44444444444444,8
817,817,94.44444444444444,8
818,818,94.44444444444444,8
819,819,94.44444444444444,8
820,820,94.44444444444444,8
821,821,94.44444444444444,8
822,822,94.44444444444444,8
823,823,94.44444444444444,8
824,824,94.44444444444444,8
825,825,94.44444444444444,8
826,826,94.44444444444444,8
827,827,94.44444444444444,8
828,828,94.44444444444444,8
829,829,94.44444444444444,8
830,830,94.44444444444444,8
831,831,94.44444444444444,8
832,832,94.44444444444444,8
833,833,94.44444444444444,8
834,834,94.44444444444444,8
835,835,94.44444444444444,8
836,836,94.44444444444444,8
837,837,94.44444444444444,8
838,838,94.44444444444444,8
839,839,94.44444444444444,8
840,840,94.44444444444444,8
841,841,94.44444444444444,8
842,842,94.44444444444444,8
843,843,94.44444444444444,8
844,844,94.44444444444444,8
845,845,94.44444444444444,8
846,846,94.44444444444444,8
847,847,94.44444444444444,8
848,848,94.44444444444444,8
849,849,94.44444444444444,8
850,850,94.44444444444444,8
851,851,94.44444444444444,8
852,852,94.44444444444444,8
853,853,94.44444444444444,8
854,854,94.44444444444444,8
855,855,94.44444444444444,8
856,856,94.44444444444444,8
857,857,94.44444444444444,8
858,858,94.44444444444444,8
859,859,94.44444444444444,8
860,860,94.44444444444444,8
861,861,94.44444444444444,8
862,862,94.44444444444444,8
863,863,94.44444444444444,8
864,864,94.44444444444444,8
865,865,94.44444444444444,8
866,866,94.44444444444444,8
867,867,94.44444444444444,8
868,868,94.44444444444444,8
869,869,94.44444444444444,8
870,870,94.44444444444444,8
871,871,94.44444444444444,8
872,872,94.44444444444444,8
873,873,94.44444444444444,8
874,874,94.44444444444444,8
875,875,94.44444444444444,8
876,876,94.44444444444444,8
877,877,94.44444444444444,8
878,878,94.44444444444444,8
879,879,94.44444444444444,8
880,880,94.44444444444444,8
881,881,94.44444444444444,8
882,882,91.66666666666667,8
883,883,91.66666666666667,8
884,884,94.44444444444444,8
885,885,94.44444444444444,8
886,886,94.44444444444444,8
887,887,94.44444444444444,8
888,888,94.44444444444444,8
889,889,91.66666666666667,8
890,890,94.44444444444444,8
891,891,94.44444444444444,8
892,892,94.44444444444444,8
893,893,94.44444444444444,8
894,894,94.44444444444444,8
895,895,94.44444444444444,8
896,896,94.44444444444444,8
897,897,91.66666666666667,8
898,898,94.44444444444444,8
899,899,94.44444444444444,8
900,900,94.44444444444444,8
901,901,94.44444444444444,8
902,902,91.66666666666667,8
903,903,91.66666666666667,8
904,904,94.44444444444444,8
905,905,94.44444444444444,8
906,906,94.44444444444444,8
907,907,94.44444444444444,8
908,908,94.44444444444444,8
909,909,94.44444444444444,8
910,910,94.44444444444444,8
911,911,94.44444444444444,8
912,912,94.44444444444444,8
913,913,94.44444444444444,8
914,914,94.44444444444444,8
915,915,94.44444444444444,8
916,916,94.44444444444444,8
917,917,94.44444444444444,8
918,918,94.44444444444444,8
919,919,94.44444444444444,8
920,920,94.44444444444444,8
921,921,94.44444444444444,8
922,922,94.44444444444444,8
923,923,94.44444444444444,8
924,924,94.44444444444444,8
925,925,94.44444444444444,8
926,926,94.44444444444444,8
927,927,94.44444444444444,8
928,928,94.44444444444444,8
929,929,94.44444444444444,8
930,930,94.44444444444444,8
931,931,94.44444444444444,8
932,932,94.44444444444444,8
933,933,94.44444444444444,8
934,934,94.44444444444444,8
935,935,94.44444444444444,8
936,936,94.44444444444444,8
937,937,94.44444444444444,8
938,938,94.44444444444444,8
939,939,94.44444444444444,8
940,940,94.44444444444444,8
941,941,94.44444444444444,8
942,942,94.44444444444444,8
943,943,94.44444444444444,8
944,944,94.44444444444444,8
945,945,94.44444444444444,8
946,946,94.44444444444444,8
947,947,94.44444444444444,8
948,948,94.44444444444444,8
949,949,94.44444444444444,8
950,950,94.44444444444444,8
951,951,94.44444444444444,8
952,952,94.44444444444444,8
953,953,94.44444444444444,8
954,954,94.44444444444444,8
955,955,94.44444444444444,8
956,956,94.44444444444444,8
957,957,94.44444444444444,8
958,958,94.44444444444444,7
959,959,94.44444444444444,7
960,960,94.44444444444444,7
961,961,94.44444444444444,7
962,962,94.44444444444444,7
963,963,94.44444444444444,7
964,964,94.44444444444444,7
965,965,94.44444444444444,7
966,966,94.44444444444444,7
967,967,94.44444444444444,7
968,968,94.44444444444444,7
969,969,94.44444444444444,7
970,970,72.22222222222223,7
971,971,94.44444444444444,7
972,972,94.44444444444444,7
973,973,94.44444444444444,7
974,974,94.44444444444444,7
975,975,94.44444444444444,7
976,976,94.44444444444444,7
977,977,94.44444444444444,7
978,978,94.44444444444444,7
979,979,94.44444444444444,7
980,980,94.44444444444444,7
981,981,94.44444444444444,7
982,982,94.44444444444444,7
983,983,94.44444444444444,7
984,984,91.66666666666667,7
985,985,91.66666666666667,7
986,986,94.44444444444444,7
987,987,91.66666666666667,7
988,988,94.44444444444444,7
989,989,97.22222222222223,7
990,990,94.44444444444444,7
991,991,94.44444444444444,7
992,992,94.44444444444444,7
993,993,94.44444444444444,7
994,994,94.44444444444444,7
995,995,97.22222222222223,7
996,996,97.22222222222223,7
997,997,94.44444444444444,7
998,998,94.44444444444444,7
999,999,94.44444444444444,7
